Sequence ID	Sequence name	Collection date	Region	Database
EPI2614142	HA|HA_A/Western_screech_owl/Washington/23-010027-001-original/2023|EPI2614142	2023-03-23	Central	GISAID
EPI2614150	HA|HA_A/glaucous_gull/California/23-010132-001-original/2023|EPI2614150	2023-03-21	South	GISAID
EPI2614190	HA|HA_A/magpie/Idaho/23-011169-002-original/2023|EPI2614190	2023-03-28	Central	GISAID
EPI2614174	HA|HA_A/turkey_vulture/New_York/23-011005-001-original/2023|EPI2614174	2023-04-06	Central	GISAID
EPI2614182	HA|HA_A/red-tailed_hawk/Nevada/23-011168-002-original/2023|EPI2614182	2023-03-23	Central	GISAID
EPI2613974	HA|HA_A/peregrine_falcon/New_York/23-009036-001-original/2023|EPI2613974	2023-03-16	Central	GISAID
EPI2613950	HA|HA_A/American_crow/Utah/23-007867-006-original/2023|EPI2613950	2023-03-03	Central	GISAID
EPI2613958	HA|HA_A/great_horned_owl/Colorado/23-007956-001-original/2023|EPI2613958	2023-03-07	Central	GISAID
EPI2613998	HA|HA_A/bald_eagle/South_Carolina/23-008111-002-original/2023|EPI2613998	2023-03-04	South	GISAID
EPI2614030	HA|HA_A/red-tailed_hawk/Colorado/23-008901-001-original/2023|EPI2614030	2023-03-15	Central	GISAID
EPI2614038	HA|HA_A/great_horned_owl/Colorado/23-007822-001-original/2023|EPI2614038	2023-03-03	Central	GISAID
EPI2614014	HA|HA_A/sanderling/Oregon/23-008234-001-original/2023|EPI2614014	2023-02-04	Central	GISAID
EPI2614022	HA|HA_A/red-tailed_hawk/Iowa/23-008517-001-original/2023|EPI2614022	2023-03-05	Central	GISAID
EPI2614062	HA|HA_A/peregrine_falcon/California/23-009161-001-original/2023|EPI2614062	2023-03-16	South	GISAID
EPI2614070	HA|HA_A/snowy_egret/California/23-009161-004-original/2023|EPI2614070	2023-03-16	South	GISAID
EPI2614046	HA|HA_A/golden_eagle/California/23-009156-001-original/2023|EPI2614046	2023-03-08	South	GISAID
EPI2614054	HA|HA_A/great_horned_owl/California/23-009156-002-original/2023|EPI2614054	2023-03-08	South	GISAID
EPI2614350	HA|HA_A/turkey_vulture/Wyoming/23-012565-001-original/2023|EPI2614350	2023-04-19	Central	GISAID
EPI2614358	HA|HA_A/turkey_vulture/Utah/23-012747-001-original/2023|EPI2614358	2023-04-19	Central	GISAID
EPI2614334	HA|HA_A/red-tailed_hawk/Nevada/23-012114-001-original/2023|EPI2614334	2023-03-31	Central	GISAID
EPI2614342	HA|HA_A/red-shouldered_hawk/New_York/23-012563-001-original/2023|EPI2614342	2023-04-13	Central	GISAID
EPI2614382	HA|HA_A/barn_owl/Idaho/23-013072-002-original/2023|EPI2614382	2023-04-18	Central	GISAID
EPI2614390	HA|HA_A/red-tailed_hawk/New_York/23-013242-001-original/2023|EPI2614390	2023-04-21	Central	GISAID
EPI2614366	HA|HA_A/turkey_vulture/Utah/23-012749-001-original/2023|EPI2614366	2023-04-20	Central	GISAID
EPI2614414	HA|HA_A/Coopers_hawk/Wyoming/23-013975-001-original/2023|EPI2614414	2023-04-29	Central	GISAID
EPI2614422	HA|HA_A/red-tailed_hawk/New_York/23-014008-001-original/2023|EPI2614422	2023-04-28	Central	GISAID
EPI2614398	HA|HA_A/Canada_goose/New_York/23-013244-001-original/2023|EPI2614398	2023-04-21	Central	GISAID
EPI2614406	HA|HA_A/turkey_vulture/Wyoming/23-013715-001-original/2023|EPI2614406	2023-04-19	Central	GISAID
EPI2614446	HA|HA_A/red-tailed_hawk/New_York/23-014131-001-original/2023|EPI2614446	2023-05-03	Central	GISAID
EPI2614222	HA|HA_A/western_gull/California/23-011273-001-original/2023|EPI2614222	2023-03-30	South	GISAID
EPI2614214	HA|HA_A/red-tailed_hawk/Montana/23-011216-001-original/2023|EPI2614214	2023-04-03	Central	GISAID
EPI2614254	HA|HA_A/turkey_vulture/Colorado/23-011447-001-original/2023|EPI2614254	2023-04-10	Central	GISAID
EPI2614246	HA|HA_A/peregrine_falcon/California/23-011277-001-original/2023|EPI2614246	2023-03-30	South	GISAID
EPI2614286	HA|HA_A/mute_swan/Massachusetts/23-011626-001-original/2023|EPI2614286	2023-03-29	Central	GISAID
EPI2614294	HA|HA_A/great_horned_owl/Montana/23-011850-001-original/2023|EPI2614294	2023-04-12	Central	GISAID
EPI2614270	HA|HA_A/turkey_vulture/California/23-011452-002-original/2023|EPI2614270	2023-04-07	South	GISAID
EPI2614326	HA|HA_A/sanderling/California/23-012068-001-original/2023|EPI2614326	2023-04-11	South	GISAID
EPI2614302	HA|HA_A/sanderling/Oregon/23-011962-001-original/2023|EPI2614302	2023-04-13	Central	GISAID
EPI2614310	HA|HA_A/sanderling/Oregon/23-011964-001-original/2023|EPI2614310	2023-04-13	Central	GISAID
EPI2614606	HA|HA_A/turkey_vulture/Montana/23-016828-001-original/2023|EPI2614606	2023-04-11	Central	GISAID
EPI2614614	HA|HA_A/turkey_vulture/California/23-016937-001-original/2023|EPI2614614	2023-05-24	South	GISAID
EPI2614590	HA|HA_A/peregrine_falcon/Pennsylvania/23-016471-001-original/2023|EPI2614590	2023-04-03	Central	GISAID
EPI2614598	HA|HA_A/turkey_vulture/Pennsylvania/23-015073-001-original/2023|EPI2614598	2023-03-17	Central	GISAID
EPI2614630	HA|HA_A/great_horned_owl/Idaho/23-017158-001-original/2023|EPI2614630	2023-05-20	Central	GISAID
EPI2614478	HA|HA_A/red-tailed_hawk/New_York/23-014343-001-original/2023|EPI2614478	2023-05-01	Central	GISAID
EPI2614486	HA|HA_A/great_horned_owl/Wyoming/23-014892-001-original/2023|EPI2614486	2023-04-13	Central	GISAID
EPI2614470	HA|HA_A/turkey_vulture/Utah/23-014335-001-original/2023|EPI2614470	2023-04-28	Central	GISAID
EPI2614518	HA|HA_A/American_crow/Pennsylvania/23-015045-001-original/2023|EPI2614518	2023-03-14	Central	GISAID
EPI2614494	HA|HA_A/turkey_vulture/Pennsylvania/23-015040-001-original/2023|EPI2614494	2023-04-03	Central	GISAID
EPI2614502	HA|HA_A/bald_eagle/Pennsylvania/23-015042-001-original/2023|EPI2614502	2023-03-20	Central	GISAID
EPI2614542	HA|HA_A/black_vulture/Pennsylvania/23-015076-001-original/2023|EPI2614542	2023-04-06	Central	GISAID
EPI2614550	HA|HA_A/great_horned_owl/Colorado/23-015245-001-original/2023|EPI2614550	2023-05-09	Central	GISAID
EPI2614526	HA|HA_A/black_vulture/Pennsylvania/23-015072-001-original/2023|EPI2614526	2023-04-06	Central	GISAID
EPI2614534	HA|HA_A/bald_eagle/Pennsylvania/23-015074-001-original/2023|EPI2614534	2023-03-13	Central	GISAID
EPI2614574	HA|HA_A/Coopers_hawk/Montana/23-016105-001-original/2023|EPI2614574	2023-04-16	Central	GISAID
EPI2614582	HA|HA_A/American_crow/New_York/23-016152-002-original/2023|EPI2614582	2023-05-18	Central	GISAID
EPI2614558	HA|HA_A/American_raven/New_York/23-015413-001-original/2023|EPI2614558	2023-05-03	Central	GISAID
EPI2759035	HA|HA_A/Caspian_tern/Oregon/23-018836-002-original/2023|EPI2759035	2023-06-15	Central	GISAID
EPI2759027	HA|HA_A/Caspian_tern/Oregon/23-018836-001-original/2023|EPI2759027	2023-06-15	Central	GISAID
EPI2759091	HA|HA_A/Caspian_tern/Washington/23-025001-004-original/2023|EPI2759091	2023-08-11	Central	GISAID
EPI2759083	HA|HA_A/Caspian_tern/Washington/23-025001-001-original/2023|EPI2759083	2023-08-11	Central	GISAID
EPI2759075	HA|HA_A/Caspian_tern/Washington/23-024996-001-original/2023|EPI2759075	2023-08-11	Central	GISAID
EPI2759067	HA|HA_A/Caspian_tern/Washington/23-023703-002-original/2023|EPI2759067	2023-07-31	Central	GISAID
EPI2759059	HA|HA_A/Caspian_tern/Washington/23-023703-001-original/2023|EPI2759059	2023-07-31	Central	GISAID
EPI2759043	HA|HA_A/Caspian_tern/Oregon/23-018836-003-original/2023|EPI2759043	2023-06-15	Central	GISAID
EPI2895311	HA|HA_A/glaucous_gull/Washington/23-025001-003-original/2023(H5N1)|EPI2895311	2023-08-11	Central	GISAID
EPI2895287	HA|HA_A/manx_shearwater/Alaska/23-025002-003-original/2023(H5N1)|EPI2895287	2023-07-19	North	GISAID
EPI2895279	HA|HA_A/glaucous_gull/Alaska/23-025003-001-original/2023(H5N1)|EPI2895279	2023-07-22	North	GISAID
EPI2895303	HA|HA_A/glaucous_gull/Washington/23-025001-002-original/2023(H5N1)|EPI2895303	2023-08-11	Central	GISAID
EPI2895343	HA|HA_A/chicken/California/23-037848-002-original/2023(H5N1)|EPI2895343	2023-11-28	South	GISAID
EPI2895399	HA|HA_A/domestic_duck/California/23-037681-001-original/2023(H5N1)|EPI2895399	2023-11-28	South	GISAID
EPI2895391	HA|HA_A/turkey/Ohio/23-037782-002-original/2023(H5N1)|EPI2895391	2023-11-29	Central	GISAID
EPI2895415	HA|HA_A/chicken/California/23-037680-001-original/2023(H5N1)|EPI2895415	2023-11-28	South	GISAID
EPI2895375	HA|HA_A/chicken/Michigan/23-037817-001-original/2023(H5N1)|EPI2895375	2023-11-29	Central	GISAID
EPI2895367	HA|HA_A/chicken/Idaho/23-037837-001-original/2023(H5N1)|EPI2895367	2023-11-29	Central	GISAID
EPI2895455	HA|HA_A/turkey/Minnesota/23-037134-002-original/2023(H5N1)|EPI2895455	2023-11-23	Central	GISAID
EPI2895479	HA|HA_A/domestic_duck/Oregon/23-037049-001-original/2023(H5N1)|EPI2895479	2023-11-20	Central	GISAID
EPI2895431	HA|HA_A/pheasant/Colorado/23-037672-002-original/2023(H5N1)|EPI2895431	2023-11-28	Central	GISAID
EPI2895423	HA|HA_A/chicken/California/23-037680-002-original/2023(H5N1)|EPI2895423	2023-11-28	South	GISAID
EPI2895447	HA|HA_A/turkey/Minnesota/23-037134-001-original/2023(H5N1)|EPI2895447	2023-11-23	Central	GISAID
EPI2895439	HA|HA_A/tundra_swan/Minnesota/23-037501-001-original/2023(H5N1)|EPI2895439	2023-11-08	Central	GISAID
EPI2702878	HA|A/Snow_Goose/South_Dakota/USDA-009478-009/2022_HA|EPI2702878	2022-03-18	Central	GISAID
EPI2702835	HA|A/Snow_Goose/North_Dakota/USDA-009481-007/2022_HA|EPI2702835	2022-03-23	Central	GISAID
EPI2702852	HA|A/Snow_Goose/Missouri/USDA-012338-015/2022_HA|EPI2702852	2022-03-22	Central	GISAID
EPI2702950	HA|A/Snow_Goose/Missouri/USDA-011404-001/2022_HA|EPI2702950	2022-03-08	Central	GISAID
EPI2702911	HA|A/Snow_Goose/South_Dakota/USDA-009478-008/2022_HA|EPI2702911	2022-03-18	Central	GISAID
EPI2702755	HA|A/Snow_Goose/North_Dakota/USDA-010663-006/2022_HA|EPI2702755	2022-04-01	Central	GISAID
EPI2702707	HA|A/Snow_Goose/North_Dakota/USDA-010663-008/2022_HA|EPI2702707	2022-04-01	Central	GISAID
EPI2702719	HA|A/Snow_Goose/New_York/USDA-008835-004/2022_HA|EPI2702719	2022-03-01	Central	GISAID
EPI2702814	HA|A/Snow_Goose/North_Dakota/USDA-011578-008/2022_HA|EPI2702814	2022-04-10	Central	GISAID
EPI2702768	HA|A/Snow_Goose/Nebraska/USDA-009724-002/2022_HA|EPI2702768	2022-03-23	Central	GISAID
EPI2702779	HA|A/Snow_Goose/North_Dakota/USDA-011033-003/2022_HA|EPI2702779	2022-04-05	Central	GISAID
EPI2703122	HA|A/Tundra_Swan/Wisconsin/USDA-011824-001/2022_HA|EPI2703122	2022-04-07	Central	GISAID
EPI2703144	HA|A/Snow_Goose/South_Dakota/USDA-009478-001/2022_HA|EPI2703144	2022-03-18	Central	GISAID
EPI2703100	HA|A/Trumpeter_Swan/Michigan/USDA-009684-001/2022_HA|EPI2703100	2022-03-28	Central	GISAID
EPI2703120	HA|A/Snow_Goose/North_Dakota/USDA-011578-010/2022_HA|EPI2703120	2022-04-10	Central	GISAID
EPI2703192	HA|A/Snow_Goose/South_Dakota/USDA-008383-001/2022_HA|EPI2703192	2022-03-16	Central	GISAID
EPI2703193	HA|A/Snow_Goose/South_Dakota/USDA-009478-012/2022_HA|EPI2703193	2022-03-18	Central	GISAID
EPI2703197	HA|A/Snowy_Owl/New_York/USDA-008969-001/2022_HA|EPI2703197	2022-03-22	Central	GISAID
EPI2703210	HA|A/Red-tailed_Hawk/Wisconsin/USDA-011825-001/2022_HA|EPI2703210	2022-04-09	Central	GISAID
EPI2703148	HA|A/Snowy_Owl/Wisconsin/USDA-010236-001/2022_HA|EPI2703148	2022-03-16	Central	GISAID
EPI2703168	HA|A/Snow_Goose/South_Dakota/USDA-008383-004/2022_HA|EPI2703168	2022-03-16	Central	GISAID
EPI2702993	HA|A/Snow_Goose/Missouri/USDA-006328-032/2022_HA|EPI2702993	2022-02-22	Central	GISAID
EPI2703010	HA|A/turkey_Vulture/North_Dakota/USDA-013149-001/2022_HA|EPI2703010	2022-04-25	Central	GISAID
EPI2702961	HA|A/Snow_Goose/Missouri/USDA-006805-001/2022_HA|EPI2702961	2022-02-23	Central	GISAID
EPI2702978	HA|A/turkey_Vulture/Vermont/USDA-011552-001/2022_HA|EPI2702978	2022-04-12	Central	GISAID
EPI2703071	HA|A/Snow_Goose/South_Dakota/USDA-009478-003/2022_HA|EPI2703071	2022-03-18	Central	GISAID
EPI2703074	HA|A/turkey_Vulture/North_Dakota/USDA-013134-001/2022_HA|EPI2703074	2022-04-21	Central	GISAID
EPI2703027	HA|A/Snow_Goose/Missouri/USDA-006328-022/2022_HA|EPI2703027	2022-02-22	Central	GISAID
EPI2703039	HA|A/Snow_Goose/South_Dakota/USDA-009478-004/2022_HA|EPI2703039	2022-03-18	Central	GISAID
EPI2703042	HA|A/turkey_Vulture/North_Dakota/USDA-013144-001/2022_HA|EPI2703042	2022-04-21	Central	GISAID
EPI2703043	HA|A/Snow_Goose/North_Dakota/USDA-011036-004/2022_HA|EPI2703043	2022-04-04	Central	GISAID
EPI2703385	HA|A/Snow_Goose/North_Dakota/USDA-012770-002/2022_HA|EPI2703385	2022-04-21	Central	GISAID
EPI2703389	HA|A/Snow_Goose/South_Dakota/USDA-010375-005/2022_HA|EPI2703389	2022-03-29	Central	GISAID
EPI2703403	HA|A/Red-tailed_Hawk/North_Dakota/USDA-013143-001/2022_HA|EPI2703403	2022-04-21	Central	GISAID
EPI2703352	HA|A/Snow_Goose/North_Dakota/USDA-011578-004/2022_HA|EPI2703352	2022-04-10	Central	GISAID
EPI2703357	HA|A/Snow_Goose/South_Dakota/USDA-010375-007/2022_HA|EPI2703357	2022-03-29	Central	GISAID
EPI2703370	HA|A/Red-tailed_Hawk/North_Dakota/USDA-013146-001/2022_HA|EPI2703370	2022-04-21	Central	GISAID
EPI2703452	HA|A/Snow_Goose/South_Dakota/USDA-009478-019/2022_HA|EPI2703452	2022-03-18	Central	GISAID
EPI2703466	HA|A/Red-tailed_Hawk/North_Dakota/USDA-013136-001/2022_HA|EPI2703466	2022-04-21	Central	GISAID
EPI2703416	HA|A/Snow_Goose/North_Dakota/USDA-011569-002/2022_HA|EPI2703416	2022-04-07	Central	GISAID
EPI2703420	HA|A/Snow_Goose/South_Dakota/USDA-009478-020/2022_HA|EPI2703420	2022-03-18	Central	GISAID
EPI2703256	HA|A/Snow_Goose/South_Dakota/USDA-007946-001/2022_HA|EPI2703256	2022-03-09	Central	GISAID
EPI2703261	HA|A/Snowy_Owl/Michigan/USDA-012056-004/2022_HA|EPI2703261	2022-04-14	Central	GISAID
EPI2703274	HA|A/Red-tailed_Hawk/Wisconsin/USDA-009411-001/2022_HA|EPI2703274	2022-03-23	Central	GISAID
EPI2703224	HA|A/Snow_Goose/South_Dakota/USDA-007946-002/2022_HA|EPI2703224	2022-03-09	Central	GISAID
EPI2703229	HA|A/Snowy_Owl/Michigan/USDA-012854-006/2022_HA|EPI2703229	2022-04-25	Central	GISAID
EPI2703242	HA|A/Red-tailed_Hawk/Wisconsin/USDA-010924-001/2022_HA|EPI2703242	2022-04-10	Central	GISAID
EPI2703320	HA|A/Snow_Goose/North_Dakota/USDA-013148-002/2022_HA|EPI2703320	2022-04-25	Central	GISAID
EPI2703321	HA|A/Snow_Goose/North_Dakota/USDA-011578-005/2022_HA|EPI2703321	2022-04-10	Central	GISAID
EPI2703325	HA|A/Snowy_Owl/Michigan/USDA-008506-001/2022_HA|EPI2703325	2022-03-17	Central	GISAID
EPI2703338	HA|A/Red-tailed_Hawk/South_Dakota/USDA-009041-001/2022_HA|EPI2703338	2022-03-23	Central	GISAID
EPI2703289	HA|A/Snow_Goose/North_Dakota/USDA-011578-006/2022_HA|EPI2703289	2022-04-10	Central	GISAID
EPI2703293	HA|A/Snowy_Owl/Michigan/USDA-008506-002/2022_HA|EPI2703293	2022-03-17	Central	GISAID
EPI2703306	HA|A/Red-tailed_Hawk/Michigan/USDA-012854-001/2022_HA|EPI2703306	2022-04-22	Central	GISAID
EPI2703635	HA|A/Red-tailed_Hawk/Missouri/USDA-012338-024/2022_HA|EPI2703635	2022-04-07	Central	GISAID
EPI2703664	HA|A/Snow_Goose/North_Dakota/USDA-011039-004/2022_HA|EPI2703664	2022-04-05	Central	GISAID
EPI2703602	HA|A/Red-tailed_Hawk/New_York/USDA-010488-001/2022_HA|EPI2703602	2022-03-29	Central	GISAID
EPI2703617	HA|A/Red-tailed_Hawk/Michigan/USDA-011517-008/2022_HA|EPI2703617	2022-04-11	Central	GISAID
EPI2703632	HA|A/Snow_Goose/North_Dakota/USDA-011039-005/2022_HA|EPI2703632	2022-04-05	Central	GISAID
EPI2703700	HA|A/Red-tailed_Hawk/Minnesota/USDA-012668-015/2022_HA|EPI2703700	2022-04-25	Central	GISAID
EPI2703728	HA|A/Snow_Goose/North_Dakota/USDA-011039-002/2022_HA|EPI2703728	2022-04-05	Central	GISAID
EPI2703667	HA|A/Red-tailed_Hawk/Minnesota/USDA-012931-004/2022_HA|EPI2703667	2022-04-22	Central	GISAID
EPI2703680	HA|A/Red-tailed_Hawk/Kansas/USDA-008980-002/2022_HA|EPI2703680	2022-03-14	Central	GISAID
EPI2703696	HA|A/Snow_Goose/North_Dakota/USDA-011039-003/2022_HA|EPI2703696	2022-04-05	Central	GISAID
EPI2703515	HA|A/Red-tailed_Hawk/North_Dakota/USDA-013130-001/2022_HA|EPI2703515	2022-04-25	Central	GISAID
EPI2703527	HA|A/Red-tailed_Hawk/North_Dakota/USDA-011038-001/2022_HA|EPI2703527	2022-04-05	Central	GISAID
EPI2703478	HA|A/Snow_Goose/North_Dakota/USDA-011566-001/2022_HA|EPI2703478	2022-04-11	Central	GISAID
EPI2703479	HA|A/Snow_Goose/Kansas/USDA-007919-003/2022_HA|EPI2703479	2022-03-04	Central	GISAID
EPI2703491	HA|A/Red-tailed_Hawk/North_Dakota/USDA-013135-001/2022_HA|EPI2703491	2022-04-21	Central	GISAID
EPI2703574	HA|A/Snow_Goose/North_Dakota/USDA-011040-005/2022_HA|EPI2703574	2022-04-05	Central	GISAID
EPI2703576	HA|A/Red-tailed_Hawk/New_York/USDA-011864-001/2022_HA|EPI2703576	2022-04-06	Central	GISAID
EPI2703587	HA|A/Red-tailed_Hawk/North_Dakota/USDA-013147-001/2022_HA|EPI2703587	2022-04-21	Central	GISAID
EPI2703600	HA|A/Snow_Goose/North_Dakota/USDA-011040-001/2022_HA|EPI2703600	2022-04-05	Central	GISAID
EPI2703563	HA|A/Red-tailed_Hawk/North_Dakota/USDA-011568-001/2022_HA|EPI2703563	2022-04-10	Central	GISAID
EPI2703889	HA|A/Red-tailed_Hawk/Minnesota/USDA-011871-013/2022_HA|EPI2703889	2022-04-15	Central	GISAID
EPI2703913	HA|A/Red-tailed_Hawk/Minnesota/USDA-011871-004/2022_HA|EPI2703913	2022-04-15	Central	GISAID
EPI2703861	HA|A/Red-tailed_Hawk/Minnesota/USDA-012030-001/2022_HA|EPI2703861	2022-04-14	Central	GISAID
EPI2703872	HA|A/Northern_Shoveler/Delaware/USDA-003933-001/2022_HA|EPI2703872	2022-01-31	Central	GISAID
EPI2703983	HA|A/Sanderling/Massachusetts/USDA-007696-001/2022_HA|EPI2703983	2022-03-01	Central	GISAID
EPI2703935	HA|A/Sanderling/Massachusetts/USDA-007696-003/2022_HA|EPI2703935	2022-03-02	Central	GISAID
EPI2703938	HA|A/Red-tailed_Hawk/Minnesota/USDA-011871-001/2022_HA|EPI2703938	2022-04-15	Central	GISAID
EPI2703943	HA|A/Pelican/Missouri/USDA-012338-019/2022_HA|EPI2703943	2022-03-01	Central	GISAID
EPI2703762	HA|A/Peregrine_Falcon/Nebraska/USDA-012111-001/2022_HA|EPI2703762	2022-04-19	Central	GISAID
EPI2703776	HA|A/Owl/Texas/USDA-012996-001/2022_HA|EPI2703776	2022-04-26	South	GISAID
EPI2703792	HA|A/Snow_Goose/North_Dakota/USDA-011037-002/2022_HA|EPI2703792	2022-04-04	Central	GISAID
EPI2703732	HA|A/Red-tailed_Hawk/Minnesota/USDA-012668-006/2022_HA|EPI2703732	2022-04-25	Central	GISAID
EPI2703745	HA|A/Owl/Wyoming/USDA-013181-001/2022_HA|EPI2703745	2022-04-26	Central	GISAID
EPI2703760	HA|A/Snow_Goose/North_Dakota/USDA-011037-003/2022_HA|EPI2703760	2022-04-04	Central	GISAID
EPI2703827	HA|A/Red-shouldered_Hawk/Delaware/USDA-004621-001/2022_HA|EPI2703827	2022-02-10	Central	GISAID
EPI2703830	HA|A/Red-tailed_Hawk/Minnesota/USDA-012031-001/2022_HA|EPI2703830	2022-04-12	Central	GISAID
EPI2703856	HA|A/Snow_Goose/Kansas/USDA-008980-003/2022_HA|EPI2703856	2022-03-12	Central	GISAID
EPI2703797	HA|A/Red-tailed_Hawk/Minnesota/USDA-012416-001/2022_HA|EPI2703797	2022-04-13	Central	GISAID
EPI2703808	HA|A/Northern_Shoveler/North_Carolina/USDA-003831-019/2022_HA|EPI2703808	2022-01-29	South	GISAID
EPI2703824	HA|A/Snow_Goose/North_Dakota/USDA-011218-003/2022_HA|EPI2703824	2022-04-06	Central	GISAID
EPI2704150	HA|A/Muscovy_Duck/Florida/USDA-010679-003/2022_HA|EPI2704150	2022-04-04	South	GISAID
EPI2704172	HA|A/Royal_Tern/Florida/USDA-005590-001/2022_HA|EPI2704172	2022-02-18	South	GISAID
EPI2704113	HA|A/Red-tailed_Hawk/North_Dakota/USDA-011565-002/2022_HA|EPI2704113	2022-04-08	Central	GISAID
EPI2704118	HA|A/Muscovy_Duck/Florida/USDA-010682-002/2022_HA|EPI2704118	2022-04-05	South	GISAID
EPI2704133	HA|A/Ross's_Goose/Nebraska/USDA-006793-001/2022_HA|EPI2704133	2022-03-04	Central	GISAID
EPI2704140	HA|A/Royal_Tern/Florida/USDA-005590-002/2022_HA|EPI2704140	2022-02-18	South	GISAID
EPI2704230	HA|A/Ross's_Goose/Missouri/USDA-006328-019/2022_HA|EPI2704230	2022-02-22	Central	GISAID
EPI2704237	HA|A/Ross's_Goose/South_Dakota/USDA-008384-002/2022_HA|EPI2704237	2022-03-16	Central	GISAID
EPI2704197	HA|A/Ross's_Goose/Missouri/USDA-007472-003/2022_HA|EPI2704197	2022-03-01	Central	GISAID
EPI2704205	HA|A/Ross's_Goose/South_Dakota/USDA-008384-004/2022_HA|EPI2704205	2022-03-16	Central	GISAID
EPI2704016	HA|A/Red-tailed_Hawk/North_Dakota/USDA-011220-001/2022_HA|EPI2704016	2022-04-06	Central	GISAID
EPI2704023	HA|A/Muscovy_Duck/Florida/USDA-011808-002/2022_HA|EPI2704023	2022-04-13	South	GISAID
EPI2704044	HA|A/Royal_Tern/Florida/USDA-010506-001/2022_HA|EPI2704044	2022-03-17	South	GISAID
EPI2704012	HA|A/Royal_Tern/Florida/USDA-010506-002/2022_HA|EPI2704012	2022-03-17	South	GISAID
EPI2704048	HA|A/Red-tailed_Hawk/North_Dakota/USDA-011223-001/2022_HA|EPI2704048	2022-04-05	Central	GISAID
EPI2704377	HA|A/Red-tailed_Hawk/Iowa/USDA-011298-001/2022_HA|EPI2704377	2022-04-13	Central	GISAID
EPI2704390	HA|A/Ross's_Goose/Iowa/USDA-008378-001/2022_HA|EPI2704390	2022-03-15	Central	GISAID
EPI2704394	HA|A/Ross's_Goose/North_Dakota/USDA-011218-005/2022_HA|EPI2704394	2022-04-06	Central	GISAID
EPI2704466	HA|A/Red-tailed_Hawk/Colorado/USDA-012769-001/2022_HA|EPI2704466	2022-04-20	Central	GISAID
EPI2704458	HA|A/Sanderling/Massachusetts/USDA-007696-005/2022_HA|EPI2704458	2022-03-04	Central	GISAID
EPI2704294	HA|A/Ross's_Goose/Minnesota/USDA-011227-001/2022_HA|EPI2704294	2022-04-06	Central	GISAID
EPI2704245	HA|A/Muscovy_Duck/Florida/USDA-012787-001/2022_HA|EPI2704245	2022-04-22	South	GISAID
EPI2704366	HA|A/Ross's_Goose/North_Dakota/USDA-009481-001/2022_HA|EPI2704366	2022-03-23	Central	GISAID
EPI2704318	HA|A/Ross's_Goose/Minnesota/USDA-011226-001/2022_HA|EPI2704318	2022-04-05	Central	GISAID
EPI2704666	HA|A/Wood_Duck/Wisconsin/USDA-011820-001/2022_HA|EPI2704666	2022-04-05	Central	GISAID
EPI2704647	HA|A/Ring-necked_Duck/Michigan/USDA-009361-011/2022_HA|EPI2704647	2022-03-23	Central	GISAID
EPI2704725	HA|A/Ross's_Goose/North_Dakota/USDA-009481-017/2022_HA|EPI2704725	2022-03-23	Central	GISAID
EPI2704741	HA|A/Wood_Duck/North_Carolina/USDA-003829-001/2022_HA|EPI2704741	2022-01-29	South	GISAID
EPI2704748	HA|A/Ross's_Goose/North_Dakota/USDA-009481-019/2022_HA|EPI2704748	2022-03-23	Central	GISAID
EPI2704704	HA|A/Snow_Goose/Iowa/USDA-008376-001/2022_HA|EPI2704704	2022-03-15	Central	GISAID
EPI2704529	HA|A/Red-shouldered_Hawk/Minnesota/USDA-012931-010/2022_HA|EPI2704529	2022-04-22	Central	GISAID
EPI2704551	HA|A/Ring-necked_Pheasant/New_York/USDA-013005-001/2022_HA|EPI2704551	2022-04-26	Central	GISAID
